brand,model,processor,ram,memory,os,display_size,price,star_rating,ratings
Asus,X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Linux,15.6,554.3694,0.0,0
Acer,Aspire A515-51G,Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,Windows 10,15.6,722.9200000000001,0.0,0
Dell,Inspiron 7773,Intel Core i5 8250U 1.6GHz,12GB,1TB HDD,Windows 10,17.3,1058.94,0.0,0
Apple,MacBook Pro,Intel Core i5 2.0GHz,8GB,256GB SSD,macOS,13.3,1504.14,0.0,0
Lenovo,IdeaPad 320-15ISK,Intel Core i3 6006U 2GHz,4GB,128GB SSD,No OS,15.6,391.14000000000004,0.0,0
Asus,Rog Strix,AMD Ryzen 1700 3GHz,8GB,256GB SSD + 1TB HDD,Windows 10,17.3,1376.94,0.0,0
Dell,Inspiron 3567,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,15.6,677.34,0.0,0
Asus,X751NV-TY001T (N4200/4GB/1TB/GeForce,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,Windows 10,17.3,493.96000000000004,0.0,0
Lenovo,Yoga Book,Intel Atom x5-Z8550 1.44GHz,4GB,64GB Flash Storage,Android,10.1,338.14000000000004,0.0,0
Acer,Aspire A515-51G,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,15.6,891.46,0.0,0
Hp,255 G6,AMD A6-Series 9220 2.5GHz,4GB,256GB SSD,Windows 10,15.6,422.3994,0.0,0
Hp,ProBook 430,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Windows 10,13.3,1169.18,0.0,0
Acer,Aspire 3,Intel Core i3 7100U 2.4GHz,4GB,1TB HDD,Windows 10,15.6,407.04,0.0,0
Dell,Inspiron 3576,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,15.6,813.8679999999999,0.0,0
Hp,15-bs002nv (i3-6006U/4GB/128GB/FHD/W10),Intel Core i3 6006U 2GHz,4GB,128GB SSD,Windows 10,15.6,465.34000000000003,0.0,0
Asus,VivoBook Max,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,15.6,621.3614000000001,0.0,0
Msi,GS73VR 7RG,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 2TB HDD,Windows 10,17.3,2595.94,0.0,0
Asus,X541UA-DM1897 (i3-6006U/4GB/256GB/FHD/Linux),Intel Core i3 6006U 2GHz,4GB,256GB SSD,Linux,15.6,439.90000000000003,0.0,0
Dell,Inspiron 5770,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD + 2TB HDD,Windows 10,17.3,1376.94,0.0,0
Dell,Vostro 5471,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,14.0,931.74,0.0,0
Lenovo,IdeaPad 520S-14IKB,Intel Core i3 7130U 2.7GHz,8GB,256GB SSD,No OS,14.0,634.94,0.0,0
Asus,UX410UA-GV350T (i5-8250U/8GB/256GB/FHD/W10),Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,14.0,997.46,0.0,0
Hp,250 G6,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,731.4000000000001,0.0,0
Asus,ZenBook Pro,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,Windows 10,15.6,2101.98,0.0,0
Hp,250 G6,Intel Core i3 6006U 2GHz,4GB,500GB HDD,Windows 10,15.6,465.01140000000004,0.0,0
Hp,Stream 14-AX040wm,Intel Celeron Dual Core N3060 1.6GHz,4GB,32GB SSD,Windows 10,14.0,242.74,0.0,0
Lenovo,V310-15ISK (i5-7200U/4GB/1TB/FHD/W10),Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,Windows 10,15.6,581.94,0.0,0
Asus,FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce,Intel Core i7 7700HQ 2.8GHz,12GB,1TB HDD,Linux,17.3,1005.94,0.0,0
Microsoft,Surface Laptop,Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,Windows 10 S,13.5,1154.3400000000001,0.0,0
Dell,Inspiron 5370,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,13.3,1012.3000000000001,0.0,0
Dell,Inspiron 5570,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,15.6,922.2,0.0,0
Msi,GL72M 7RDX,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1160.7,0.0,0
Acer,Aspire E5-475,Intel Core i3 6006U 2GHz,8GB,1TB HDD,Windows 10,14.0,412.34000000000003,0.0,0
Asus,FX503VD-E4022T (i7-7700HQ/8GB/1TB/GeForce,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,Windows 10,15.6,1005.94,0.0,0
Lenovo,IdeaPad 320-15IKBN,Intel Core i5 7200U 2.5GHz,8GB,2TB HDD,No OS,15.6,550.14,0.0,0
Dell,Inspiron 5570,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,906.3000000000001,0.0,0
Acer,Aspire A515-51G-32MX,Intel Core i3 7130U 2.7GHz,4GB,1TB HDD,Windows 10,15.6,561.8000000000001,0.0,0
Hp,ProBook 470,Intel Core i5 8250U 1.6GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1035.6200000000001,0.0,0
Dell,Latitude 5590,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,15.6,1161.9296000000002,0.0,0
Apple,"MacBook 12""",Intel Core i5 1.3GHz,8GB,512GB SSD,macOS,12.0,1600.6000000000001,0.0,0
Hp,ProBook 440,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,14.0,911.6,0.0,0
Lenovo,IdeaPad 320-15AST,AMD A6-Series 9220 2.5GHz,4GB,128GB SSD,Windows 10,15.6,422.94,0.0,0
Acer,Aspire 3,AMD A9-Series 9420 3GHz,4GB,1TB HDD,Windows 10,15.6,418.70000000000005,0.0,0
Dell,Inspiron 7577,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD + 1TB HDD,Windows 10,15.6,1429.94,0.0,0
Hp,Pavilion 15-CK000nv,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,15.6,740.94,0.0,0
Hp,250 G6,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,634.9294,0.0,0
Asus,FX503VM-E4007T (i7-7700HQ/16GB/1TB,Intel Core i7 7700HQ 2.8GHz,16GB,128GB SSD + 1TB HDD,Windows 10,15.6,1535.94,0.0,0
Dell,XPS 13,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,13.3,1747.94,0.0,0
Asus,FX550IK-DM018T (FX-9830P/8GB/1TB/Radeon,AMD FX 9830P 3GHz,8GB,1TB HDD,Windows 10,15.6,740.94,0.0,0
Acer,Aspire 5,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Windows 10,15.6,730.34,0.0,0
Hp,Probook 430,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Windows 10,13.3,1268.8200000000002,0.0,0
Dell,Inspiron 7577,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Windows 10,15.6,1266.7,0.0,0
Asus,Zenbook UX430UA,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,14.0,1111.94,0.0,0
Acer,Spin 5,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,897.82,0.0,0
Dell,Inspiron 3567,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Linux,15.6,635.894,0.0,0
Dell,Inspiron 3567,Intel Core i3 6006U 2GHz,4GB,256GB SSD,Linux,15.6,514.1,0.0,0
Asus,X541UV-DM1439T (i3-7100U/6GB/256GB/GeForce,Intel Core i3 7100U 2.4GHz,6GB,256GB SSD,Windows 10,15.6,611.62,0.0,0
Hp,Omen 15-ce007nv,Intel Core i7 7700HQ 2.8GHz,12GB,128GB SSD + 1TB HDD,Windows 10,15.6,1323.94,0.0,0
Hp,15-bs017nv (i7-7500U/8GB/256GB/Radeon,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,762.14,0.0,0
Hp,15-bw000nv (E2-9000e/4GB/500GB/Radeon,AMD E-Series E2-9000e 1.5GHz,4GB,500GB HDD,Windows 10,15.6,369.94,0.0,0
Dell,Inspiron 3576,Intel Core i5 8250U 1.6GHz,8GB,1TB HDD,Linux,15.6,685.82,0.0,0
Hp,Envy 13-ad009n,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,13.3,1186.14,0.0,0
Microsoft,Surface Laptop,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10 S,13.5,1420.4,0.0,0
Hp,Pavilion 14-BK001nv,Intel Core i5 7200U 2.5GHz,6GB,256GB SSD,Windows 10,14.0,698.5400000000001,0.0,0
Lenovo,Ideapad 310-15ISK,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows 10,15.6,439.794,0.0,0
Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,14.0,1264.5800000000002,0.0,0
Msi,GP62M 7REX,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1376.94,0.0,0
Lenovo,Thinkpad T470,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,14.0,1568.8000000000002,0.0,0
Asus,VivoBook S15,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1337.72,0.0,0
Dell,XPS 13,Intel Core i7 7560U 2.4GHz,8GB,256GB SSD,Windows 10,13.3,1461.74,0.0,0
Lenovo,ThinkPad Yoga,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1482.94,0.0,0
Hp,Probook 440,Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,Windows 10,14.0,765.32,0.0,0
Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,1726.74,0.0,0
Hp,Spectre x360,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,1482.9294,0.0,0
Hp,Probook 440,Intel Core i7 8550U 1.8GHz,8GB,512GB SSD,Windows 10,14.0,1149.04,0.0,0
Dell,Inspiron 7570,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD + 1TB HDD,Windows 10,15.6,1198.1498,0.0,0
Asus,X705UV-BX074T (i3-6006U/4GB/1TB/GeForce,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows 10,17.3,597.84,0.0,0
Asus,VivoBook S15,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,15.6,1185.0800000000002,0.0,0
Acer,Spin 3,Intel Core i3 7100U 2.4GHz,6GB,1TB HDD,Windows 10,15.6,507.74,0.0,0
Msi,GS63VR 7RG,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 2TB HDD,Windows 10,15.6,2375.9900000000002,0.0,0
Lenovo,IdeaPad 320-15IKBN,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,No OS,15.6,666.74,0.0,0
Hp,Probook 470,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Windows 10,17.3,1347.26,0.0,0
Acer,Aspire 3,AMD A9-Series 9420 3GHz,4GB,256GB SSD,Windows 10,15.6,478.06,0.0,0
Hp,250 G6,Intel Celeron Dual Core N3060 1.6GHz,4GB,500GB HDD,No OS,15.6,274.54,0.0,0
Hp,Probook 440,Intel Core i5 8250U 1.6GHz,8GB,1TB HDD,Windows 10,14.0,860.72,0.0,0
Asus,E402WA-GA007T (E2-6110/4GB/64GB/W10,AMD E-Series 6110 1.5GHz,4GB,64GB SSD,Windows 10 S,14.0,294.66940000000005,0.0,0
Dell,Inspiron 5770,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD + 2TB HDD,Windows 10,17.3,1479.76,0.0,0
Hp,ProBook 470,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,17.3,983.6800000000001,0.0,0
Dell,Inspiron 5567,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,Windows 10,15.6,677.3294000000001,0.0,0
Dell,Inspiron 3567,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows 10,15.6,475.94,0.0,0
Acer,Swift 3,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,14.0,937.0400000000001,0.0,0
Acer,Aspire A515-51G-37JS,Intel Core i3 7130U 2.7GHz,4GB,256GB SSD,Windows 10,15.6,606.32,0.0,0
Hp,15-BS078nr (i7-7500U/8GB/1TB/W10),Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,633.88,0.0,0
Hp,Probook 440,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,14.0,1047.28,0.0,0
Lenovo,V110-15IAP (N3350/4GB/1TB/No,Intel Celeron Dual Core N3350 1.1GHz,4GB,1TB HDD,No OS,15.6,267.50160000000005,0.0,0
Asus,FX753VD-GC086T (i5-7300HQ/8GB/1TB,Intel Core i5 7300HQ 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,994.2800000000001,0.0,0
Lenovo,IdeaPad 320-15IKBN,Intel Core i5 7200U 2.5GHz,4GB,1TB HDD,No OS,15.6,528.94,0.0,0
Hp,Envy 13-AD007nv,Intel Core i5 7200U 2.5GHz,4GB,256GB SSD,Windows 10,13.3,740.94,0.0,0
Acer,Aspire 5,Intel Core i3 7130U 2.7GHz,4GB,1TB HDD,Windows 10,17.3,694.3000000000001,0.0,0
Lenovo,ThinkPad E480,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,14.0,1182.9812,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,8GB,256GB SSD,No OS,15.6,921.1400000000001,0.0,0
Toshiba,Satellite Pro,Intel Core i5 6200U 2.3GHz,4GB,500GB HDD,Windows 10,15.6,638.12,0.0,0
Hp,255 G6,AMD A6-Series 9220 2.5GHz,4GB,256GB SSD,Windows 10,15.6,391.14000000000004,0.0,0
Asus,ZenBook UX430UA,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,14.0,1164.94,0.0,0
Hp,EliteBook Folio,Intel Core M 6Y75 1.2GHz,8GB,512GB SSD,Windows 10,12.5,2134.84,0.0,0
Asus,X541NA (N3350/4GB/1TB/FHD/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,1TB HDD,Windows 10,15.6,364.64000000000004,0.0,0
Msi,GE72MVR 7RG,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2150.7400000000002,0.0,0
Acer,Aspire A315-51,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Windows 10,15.6,473.82000000000005,0.0,0
Dell,Inspiron 5577,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,Windows 10,15.6,1324.2156,0.0,0
Dell,Inspiron 7567,Intel Core i7 7700HQ 2.8GHz,8GB,1.0TB Hybrid,Windows 10,15.6,952.94,0.0,0
Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Intel Core i5 7200U 2.5GHz,4GB,128GB SSD,Windows 10,15.6,527.88,0.0,0
Msi,GE73VR 7RE,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2003.4,0.0,0
Hp,EliteBook 840,Intel Core i5 7500U 2.7GHz,4GB,256GB SSD,Windows 10,14.0,1146.92,0.0,0
Hp,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Intel Core i5 8250U 1.6GHz,6GB,256GB SSD,Windows 10,15.6,656.14,0.0,0
Lenovo,Yoga 520-14IKB,Intel Core i3 7100U 2.4GHz,4GB,256GB SSD,Windows 10,14.0,666.74,0.0,0
Asus,ZenBook Flip,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,1393.9,0.0,0
Dell,Inspiron 5579,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,15.6,1111.94,0.0,0
Toshiba,Satellite Pro,Intel Core i3 6006U 2.2GHz,4GB,500GB HDD,Windows 10,15.6,473.82000000000005,0.0,0
Asus,X555BP-XX180T (A9-9420/4GB/1TB/Radeon,AMD A9-Series 9420 3GHz,4GB,1TB HDD,Windows 10,15.6,427.18,0.0,0
Acer,Aspire A517-51G,Intel Core i5 8250U 1.6GHz,4GB,256GB SSD,Windows 10,17.3,853.3000000000001,0.0,0
Dell,Inspiron 3576,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,15.6,771.6800000000001,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD,Windows 10,15.6,1143.74,0.0,0
Acer,Aspire A315-31,Intel Celeron Dual Core N3350 1.1GHz,4GB,1TB HDD,Windows 10,15.6,368.88,0.0,0
Msi,GE63VR 7RE,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1906.94,0.0,0
Acer,Aspire 3,Intel Pentium Quad Core N4200 1.1GHz,4GB,1TB HDD,Windows 10,15.6,385.3206,0.0,0
Dell,Inspiron 5577,Intel Core i7 7700HQ 2.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,1124.1194,0.0,0
Acer,Aspire A517-51G,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,17.3,905.24,0.0,0
Hp,ProBook 430,Intel Core i5 8250U 1.6GHz,4GB,500GB HDD,Windows 10,13.3,799.24,0.0,0
Huawei,MateBook X,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,13.0,1429.94,0.0,0
Hp,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Intel Core i5 7200U 2.5GHz,6GB,2TB HDD,Windows 10,17.3,740.94,0.0,0
Lenovo,IdeaPad 320-15AST,AMD A6-Series 9220 2.9GHz,4GB,500GB HDD,No OS,15.6,327.54,0.0,0
Toshiba,Satellite Pro,Intel Core i3 7100U 2.4GHz,4GB,500GB HDD,Windows 10,15.6,518.34,0.0,0
Hp,ProBook 470,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,17.3,978.38,0.0,0
Dell,Inspiron 3567,Intel Core i3 7100U 2.4GHz,8GB,1TB HDD,Windows 10,15.6,486.54,0.0,0
Acer,Aspire A315-51,Intel Core i3 6006U 2GHz,4GB,128GB SSD,Windows 10,15.6,475.94,0.0,0
Msi,GT80S 6QF-074US,Intel Core i7 6920HQ 2.9GHz,32GB,512GB SSD + 1TB HDD,Windows 10,18.4,2966.94,0.0,0
Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD + 1TB HDD,Windows 10,15.6,861.7800000000001,0.0,0
Hp,Spectre x360,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,1588.94,0.0,0
Dell,Inspiron 5570,Intel Core i7 8550U 1.8GHz,16GB,256GB SSD + 2TB HDD,Linux,15.6,1111.94,0.0,0
Dell,XPS 13,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,13.3,1482.94,0.0,0
Lenovo,Yoga 920-13IKB,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Windows 10,13.9,1959.94,0.0,0
Toshiba,Satellite Pro,Intel Core i5 7200U 2.5GHz,8GB,128GB SSD,Windows 10,15.6,840.58,0.0,0
Xiaomi,Mi Notebook,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,No OS,15.6,1270.94,0.0,0
Dell,Inspiron 7773,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Windows 10,17.3,1641.94,0.0,0
Dell,XPS 15,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,Windows 10,15.6,2540.82,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,No OS,15.6,825.74,0.0,0
Acer,Swift 7,Intel Core i5 7Y54 1.2GHz,8GB,256GB SSD,Windows 10,13.3,1048.3400000000001,0.0,0
Dell,Inspiron 5770,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1150.1000000000001,0.0,0
Lenovo,Thinkpad Yoga,Intel Core i7 7500U 2.7GHz,16GB,1TB SSD,Windows 10,14.0,2993.44,0.0,0
Vero,K147 (N3350/4GB/32GB/FHD/W10),Intel Celeron Dual Core N3350 1.1GHz,4GB,32GB Flash Storage,Windows 10,14.0,275.6,0.0,0
Xiaomi,Mi Notebook,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,No OS,13.3,1059.894,0.0,0
Lenovo,IdeaPad 320-17IKBR,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,No OS,17.3,739.88,0.0,0
Dell,Inspiron 5379,Intel Core i7 8550U 1.8GHz,8GB,1TB HDD,Windows 10,13.3,889.34,0.0,0
Hp,ProBook 470,Intel Core i5 8250U 1.6GHz,8GB,1TB HDD,Windows 10,17.3,968.84,0.0,0
Razer,Blade Pro,Intel Core i7 7820HK 2.9GHz,32GB,1TB SSD,Windows 10,17.3,6464.9400000000005,0.0,0
Hp,ProBook 430,Intel Core i5 8250U 1.6GHz,8GB,512GB SSD,Windows 10,13.3,1016.5400000000001,0.0,0
Hp,Omen 17-W295,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,1461.74,0.0,0
Hp,Probook 470,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,17.3,1107.7,0.0,0
Dell,Inspiron 7577,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD + 1TB HDD,Windows 10,15.6,1955.7,0.0,0
Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Intel Core i5 6200U 2.3GHz,4GB,128GB SSD,Windows 10,15.6,522.58,0.0,0
Acer,Aspire E5-576G,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,786.5200000000001,0.0,0
Lenovo,Legion Y720-15IKB,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD + 1TB HDD,Windows 10,15.6,1853.94,0.0,0
Dell,Precision 7520,Intel Xeon E3-1505M V6 3GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,3238.3,0.0,0
Lenovo,Legion Y520-15IKBN,Intel Core i7 7700HQ 2.8GHz,16GB,512GB SSD,No OS,15.6,1481.88,0.0,0
Dell,Inspiron 3567,Intel Core i3 7100U 2.4GHz,6GB,1TB HDD,Windows 10,15.6,465.34000000000003,0.0,0
Dell,XPS 13,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,13.3,2065.94,0.0,0
Dell,XPS 13,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,13.3,1535.94,0.0,0
Lenovo,IdeaPad 320-15IKBN,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,632.82,0.0,0
Acer,Aspire 7,Intel Core i7 7700HQ 2.8GHz,8GB,1TB HDD,Linux,15.6,825.74,0.0,0
Asus,ROG GL703VD-GC028T,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,1491.42,0.0,0
Hp,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Intel Core i3 6006U 2GHz,4GB,500GB HDD,No OS,15.6,369.94,0.0,0
Lenovo,IdeaPad 320-15IKBN,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,No OS,15.6,581.94,0.0,0
Huawei,MateBook X,Intel Core i7 7500U 2.7GHz,8GB,512GB SSD,Windows 10,13.0,1588.94,0.0,0
Dell,Inspiron 5370,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,13.3,987.7928,0.0,0
Lenovo,IdeaPad 320-17IKB,Intel Core i5 7200U 2.5GHz,8GB,1TB HDD,No OS,17.3,624.34,0.0,0
Hp,Probook 440,Intel Core i7 8550U 1.8GHz,8GB,256GB SSD,Windows 10,14.0,1092.8600000000001,0.0,0
Dell,Latitude 5490,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,14.0,1217.94,0.0,0
Dell,Inspiron 5379,Intel Core i7 8550U 1.8GHz,16GB,512GB SSD,Windows 10,13.3,1355.74,0.0,0
Dell,Inspiron 3576,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Linux,15.6,717.9910000000001,0.0,0
Lenovo,Yoga 520-14IKB,Intel Core i5 8250U 1.6GHz,8GB,256GB SSD,Windows 10,14.0,952.94,0.0,0
Toshiba,Portege Z30-C-16L,Intel Core i7 6500U 2.5GHz,8GB,256GB SSD,Windows 10,13.3,1444.78,0.0,0
Hp,ProBook 450,Intel Core i5 8250U 1.6GHz,8GB,1TB HDD,Windows 10,15.6,841.64,0.0,0
Dell,Alienware 17,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,17.3,2603.7204,0.0,0
Acer,Aspire E5-576G,Intel Core i7 7500U 2.7GHz,8GB,256GB SSD,Windows 10,15.6,881.9200000000001,0.0,0
Dell,Inspiron 5567,Intel Core i7 7500U 2.7GHz,16GB,1TB HDD,Windows 10,15.6,910.5506,0.0,0
Asus,Vivobook X541UV-DM1217T,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,15.6,815.14,0.0,0
Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD + 500GB HDD,Windows 10,17.3,944.46,0.0,0
Hp,ZBook 15u,Intel Core i7 7500U 2.7GHz,8GB,1TB HDD,Windows 10,15.6,1345.14,0.0,0
Asus,Pro P2540UA-XO0198T,Intel Core i3 7100U 2.4GHz,4GB,1TB HDD,Windows 10,15.6,422.92940000000004,0.0,0
Hp,15-rb013nv (E2-9000e/4GB/500GB/W10),AMD E-Series 9000e 1.5GHz,4GB,500GB HDD,Windows 10,15.6,349.8,0.0,0
Lenovo,Legion Y720-15IKB,Intel Core i7 7700HQ 2.8GHz,16GB,256GB SSD + 1TB HDD,Windows 10,15.6,1588.94,0.0,0
Dell,Vostro 5468,Intel Core i5 7200U 2.5GHz,8GB,256GB SSD,Windows 10,14.0,910.5400000000001,0.0,0
Acer,Aspire R7,Intel Core i5 6200U 2.3GHz,8GB,256GB SSD,Windows 10,13.3,730.34,0.0,0
Dell,Inspiron 5567,Intel Core i7 7500U 2.7GHz,16GB,256GB SSD,Linux,15.6,952.94,0.0,0
Acer,Aspire A315-51,Intel Core i3 6006U 2GHz,4GB,1TB HDD,Linux,15.6,413.40000000000003,0.0,0
Asus,X555QG-DM242T (A10-9620P/4GB/1TB,AMD A10-Series A10-9620P 2.5GHz,4GB,128GB SSD + 1TB HDD,Windows 10,15.6,609.5,0.0,0
Asus,ROG G703VI-E5062T,Intel Core i7 7820HK 2.9GHz,32GB,512GB SSD + 1TB HDD,Windows 10,17.3,4123.400000000001,0.0,0
Acer,Nitro AN515-51,Intel Core i5 7300HQ 2.5GHz,8GB,256GB SSD,Windows 10,15.6,896.76,0.0,0
Lenovo,IdeaPad 320-15ISK,Intel Core i3 6006U 2GHz,8GB,128GB SSD,Windows 10,15.6,624.34,0.0,0
Asus,VivoBook Pro,Intel Core i7 8550U 1.8GHz,8GB,128GB SSD + 1TB HDD,Windows 10,17.3,1213.7,0.0,0
